,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
38920713,0,,1,9.0,15.0,8804.0,284.0,1.0,15.0,95.0,,1.0,,15.0,05db9164,08d6d899,cca28e3d,82b259b6,25c83c98,fe6b92e5,679d9384,0b153874,a73ee510,3b08e48b,edd21768,719229e3,9971fe3a,07d13a8f,862dcf90,10138641,d4bb7bd8,bbf70d82,,,2c18ba52,,32c7478e,f96a556f,,
39294905,0,,0,,,19110.0,,0.0,0.0,5.0,,0.0,,,05db9164,7cd19acc,51a1ba8e,499ac831,4cf72387,fbad5c96,397def4e,0b153874,a73ee510,d09ce6f9,20b05825,34645d5b,c28589ee,07d13a8f,bac304f0,6a841a1b,1e88c74f,4172ab05,,,9cfdbc70,,c7dc6720,aee52b6f,,
42025805,0,,59,,1.0,28409.0,,0.0,2.0,2.0,,0.0,,1.0,05db9164,2c16a946,d40087d9,64712dc5,25c83c98,fbad5c96,880b0bef,1f89b562,a73ee510,3b08e48b,8784df70,d2232c58,5b7c8640,07d13a8f,18231224,6afd7daa,d4bb7bd8,74ef3502,,,cbbb8c88,ad3062eb,32c7478e,9117a34a,,
7247434,0,,5,33.0,,5497.0,316.0,2.0,0.0,15.0,,2.0,,,05db9164,38d50e09,92eb3174,88e439d9,25c83c98,7e0ccccf,1c63b114,0b153874,a73ee510,f6f942d1,67841877,604f499b,781f4d92,07d13a8f,e2275836,8e662061,e5ba7672,fffe2a63,21ddcdc9,b1252a9d,872c22d6,,3a171ecb,df487a73,001f3601,c27f155b
39206433,0,0.0,3,2.0,3.0,8550.0,,0.0,6.0,11.0,0.0,0.0,,3.0,9a89b36c,2a8248f5,,,b706ee81,7e0ccccf,be0a9688,0b153874,a73ee510,3b08e48b,10e6a64f,,38b5339a,b28479f6,5f7a33fa,,d4bb7bd8,9b3bdc6b,,,,,3a171ecb,,,
2693423,0,,5,1.0,,328030.0,,0.0,7.0,20.0,,0.0,,,68fd1e64,287130e0,f51deea7,83e9cff9,25c83c98,7e0ccccf,88002ee1,0b153874,7cc72ec2,479d08d5,38f692a7,3c86c3d0,6e5da64f,07d13a8f,10040656,fadc04fa,e5ba7672,891589e7,9653bb65,a458ea53,f5799415,ad3062eb,c7dc6720,3fdb382b,e8b83407,49d68486
10881691,1,1.0,-1,,,565.0,18.0,1.0,13.0,14.0,1.0,1.0,,,05db9164,4f25e98b,e703135a,13bbfee9,4cf72387,fbad5c96,ade953a9,0b153874,a73ee510,0eca1729,f1818c1d,402ec00d,80467802,051219e6,b6dcf31f,3e005f30,e5ba7672,7ef5affa,88a2cb01,a458ea53,464df7c9,ad3062eb,32c7478e,a8d94ddd,001f3601,447405e7
18673716,1,1.0,1,25.0,13.0,21.0,12.0,3.0,13.0,97.0,1.0,1.0,,12.0,87552397,4f25e98b,8564a0d3,34eb22bb,25c83c98,7e0ccccf,0c41b6a1,5b392875,a73ee510,0c70a731,4ba74619,006fabb9,879fa878,1adce6ef,17d9b759,77a3a8f7,e5ba7672,7ef5affa,b87498e2,b1252a9d,02abb580,,423fab69,29c169ee,e8b83407,8b3aeb32
9859399,0,0.0,89,27.0,12.0,2610.0,247.0,16.0,41.0,325.0,0.0,4.0,0.0,40.0,dfc12ca5,421b43cd,53539806,29998ed1,25c83c98,7e0ccccf,8363bee7,25239412,a73ee510,efea433b,bf09be0e,6aaba33c,3516f6e6,b28479f6,2d0bb053,b041b04a,e5ba7672,2804effd,,,723b4dfd,,3a171ecb,b34f3128,,
32784498,0,,0,4.0,0.0,12288.0,77.0,4.0,6.0,79.0,,2.0,,5.0,68fd1e64,38a947a1,eca4c1e9,8ad70d79,43b19349,,81a70a4a,0b153874,a73ee510,3b08e48b,37fba4a7,d832e07b,0fd466ce,07d13a8f,b8e961d2,44526804,e5ba7672,b5dac634,,,c6a1fd59,,32c7478e,3c8c550e,,
20873899,0,,854,33.0,2.0,1549.0,,0.0,37.0,110.0,,0.0,,19.0,05db9164,207b2d81,905a7b53,0e5acd1d,30903e74,fbad5c96,38eb9cf4,0b153874,a73ee510,49d1ad89,7a18edce,bac9dcdb,46f42a63,b28479f6,4e9e3b1e,301d75b3,07c540c4,157482f0,21ddcdc9,b1252a9d,278a31a1,,32c7478e,5bceb83a,001f3601,fdd86175
17646917,1,,1,,1.0,15896.0,7.0,4.0,2.0,14.0,,1.0,,2.0,05db9164,c5e4f7c9,784837d5,ab849bb0,384874ce,6f6d9be8,ca4fd8f8,0b153874,a73ee510,3b08e48b,a0060bca,5b87a758,22d23aac,07d13a8f,61b4e99f,4cf44b0c,07c540c4,ac02dc99,,,31a31a17,8ec974f4,32c7478e,ce8ec97a,,
44983049,0,0.0,1,1.0,,2882.0,4.0,1.0,0.0,2.0,0.0,1.0,,,05db9164,207b2d81,a285b185,496a28d9,25c83c98,13718bbd,293d71dc,5b392875,a73ee510,4a817a2d,ceb943bc,f5b1b647,6726c9f7,b28479f6,899da9d5,86cf30ad,d4bb7bd8,25c88e42,21ddcdc9,a458ea53,156fabc2,,32c7478e,7a8e7ed6,001f3601,9042adf0
10306870,1,0.0,204,,,4171.0,,,5.0,,0.0,,,,05db9164,4f25e98b,bb498f2a,ae4bca11,384874ce,fbad5c96,dc7659bd,0b153874,a73ee510,b883655e,e51ddf94,cddba048,3516f6e6,1adce6ef,17d9b759,0f455a4c,07c540c4,7ef5affa,55dd3565,b1252a9d,5bfcc68f,,3a171ecb,9f504d3a,e8b83407,866fa89a
11697661,1,3.0,0,39.0,13.0,1.0,13.0,3.0,9.0,13.0,1.0,1.0,,2.0,05db9164,58e67aaf,d8432693,0cf0c892,25c83c98,7e0ccccf,45e063a0,0b153874,a73ee510,0526eedb,da89cb9b,e7829570,165642be,1adce6ef,d002b6d9,9018f903,e5ba7672,c21c3e4c,5b885066,a458ea53,8cf958d2,ad3062eb,32c7478e,2c720b71,9b3e8820,47d6d9aa
12471672,1,2.0,-1,,0.0,5.0,0.0,2.0,0.0,0.0,1.0,1.0,,0.0,05db9164,38a947a1,efb19670,6a14f9b9,25c83c98,fe6b92e5,18671b18,0b153874,a73ee510,377138d3,77212bd7,647f8699,7203f04e,07d13a8f,89b076fc,f8b34416,3486227d,e5f8f18f,,,f3ddd519,,423fab69,b34f3128,,
12849169,1,1.0,20,,,846.0,1.0,34.0,0.0,14.0,1.0,20.0,,,68fd1e64,e112a9de,9db30a48,b3dbc908,25c83c98,fbad5c96,af54cdc5,0b153874,a73ee510,37843f80,2c1a318d,2598d8eb,e920b070,07d13a8f,21879282,9ab4d6b1,e5ba7672,c342ea0e,,,bbf96cac,,55dd3565,8f079aa5,,
26859803,1,,-1,,0.0,30.0,106.0,101.0,2.0,652.0,,17.0,1.0,0.0,05db9164,404660bb,d7680cc0,e8bb001f,25c83c98,7e0ccccf,407438c8,0b153874,a73ee510,5df036eb,755e4a50,1ed0e4c6,5978055e,07d13a8f,633f1661,16e7a63d,27c07bd6,4b17f8a2,21ddcdc9,5840adea,b5dd3925,,32c7478e,d2cce52c,b9266ff0,c15d6087
23139094,0,,21,41.0,16.0,12509.0,254.0,1.0,16.0,22.0,,1.0,,16.0,17f69355,a0e12995,622d2ce8,51c64c6d,43b19349,7e0ccccf,4655cd35,0b153874,a73ee510,18dacb0e,da89cb9b,e9521d94,165642be,b28479f6,83763c20,ab8b968d,d4bb7bd8,1616f155,21ddcdc9,5840adea,ee4fa92e,,32c7478e,d61a7d0a,9b3e8820,b29c74dc
19765971,1,,1,1.0,6.0,,,0.0,6.0,9.0,,0.0,,6.0,09ca0b81,b961056b,5f8c89e8,56659b75,25c83c98,,88002ee1,0b153874,7cc72ec2,3b08e48b,f1b78ab4,412bbc63,6e5da64f,1adce6ef,4903dd2e,40fe451b,2005abd1,5162930e,,,cfafe983,,32c7478e,71292dbb,,
36146057,0,0.0,2,5.0,1.0,44483.0,,,1.0,,0.0,,0.0,1.0,f473b8dc,8084ee93,02cf9876,c18be181,25c83c98,7e0ccccf,849ec99d,0b153874,a73ee510,def50bcb,0601c4d9,8fe001f4,c4bf1f3a,b28479f6,16d2748c,36103458,3486227d,003d4f4f,,,e587c466,,32c7478e,3b183c5c,,
3285142,1,1.0,1,5.0,2.0,190.0,2.0,12.0,4.0,251.0,1.0,3.0,,2.0,68fd1e64,207b2d81,2bf592d7,4e9262c1,1af6e791,7e0ccccf,4d045f61,37e4aa92,a73ee510,5588692e,76c50a94,3e302d42,f695651f,64c94865,11b2ae92,5d9228fd,e5ba7672,395856b0,21ddcdc9,a458ea53,ff1c8c30,c9d4222a,32c7478e,5188732d,001f3601,81be451e
15950016,1,,0,1.0,,13993.0,6.0,149.0,0.0,234.0,,14.0,0.0,,d001fbe4,1cfdf714,3669f24b,00c0913c,25c83c98,7e0ccccf,7195046d,a674580f,a73ee510,f51aaa12,4d8549da,e15ad441,51b97b8f,b28479f6,d345b1a0,1823176f,3486227d,e88ffc9d,712d530c,a458ea53,1c02d0fe,,bcdee96c,1b06d1e6,cb079c2d,3a490508
2960714,0,0.0,2,,0.0,1343.0,95.0,1.0,10.0,15.0,0.0,1.0,,5.0,be589b51,d833535f,d032c263,c18be181,25c83c98,7e0ccccf,60be2adb,361384ce,a73ee510,c6465bed,8139d33e,dfbb09fb,b0ff1de2,b28479f6,21bdb810,84898b2a,d4bb7bd8,c1c7adf1,,,0014c32a,ad3062eb,3a171ecb,3b183c5c,,
7698536,1,2.0,24,2.0,4.0,635.0,9.0,4.0,38.0,70.0,1.0,2.0,,4.0,68fd1e64,80e26c9b,803f85c0,85dd697c,4cf72387,7e0ccccf,3615b6c8,0b153874,a73ee510,3019364f,dbafcd7e,30e8ee32,e7a57442,07d13a8f,e8f4b767,2d0bbe92,e5ba7672,005c6740,21ddcdc9,5840adea,3c92282c,,32c7478e,1793a828,e8b83407,b9809574
31620313,0,1.0,1,62.0,4.0,372.0,26.0,7.0,3.0,193.0,1.0,4.0,,4.0,05db9164,89ddfee8,fc8edaf7,fe56107e,25c83c98,7e0ccccf,ea32d016,0b153874,a73ee510,935a36f0,755e4a50,5cabd0ca,5978055e,07d13a8f,4df3da6b,2d911b2f,07c540c4,5bb2ec8e,5b885066,b1252a9d,dcc7e7ce,,32c7478e,b015767a,e8b83407,275c4e1f
4574807,0,2.0,11,6.0,1.0,267.0,62.0,2.0,2.0,2.0,1.0,1.0,,2.0,8cf07265,207b2d81,ed0efebd,75cf45d4,25c83c98,fbad5c96,4ac7e86f,0b153874,a73ee510,16846f79,9925d6d3,2e364a21,9f2f9c89,b28479f6,3c767806,4f4ee7ab,07c540c4,395856b0,21ddcdc9,a458ea53,1622c145,,93bad2c0,2dcedde1,001f3601,4808a23d
38901987,0,,-1,,,1667.0,0.0,4.0,0.0,16.0,,2.0,,,05db9164,80e26c9b,207e76f3,0b96a6e9,25c83c98,,a01a8ffd,0b153874,a73ee510,2124a520,319687c9,73ff50d8,62036f49,b28479f6,4c1df281,87f51d74,07c540c4,f54016b9,21ddcdc9,b1252a9d,eabb36f3,,3a171ecb,c5c50484,e8b83407,9727dd16
15411323,1,,0,,,11568.0,,,0.0,,,,,,05db9164,e112a9de,4098d6ac,22504558,25c83c98,fbad5c96,5e3afe32,0b153874,a73ee510,0c02dd76,afdd3fca,90edbc51,d77a196a,1adce6ef,a1fa3e9c,9e0369ab,27c07bd6,63226d20,,,405920eb,,423fab69,8f079aa5,,
30243684,0,,33,22.0,28.0,8288.0,33.0,6.0,28.0,72.0,,2.0,,28.0,05db9164,38a947a1,,,25c83c98,,9d8d7034,0b153874,a73ee510,852273ac,51ef0313,,e8f6ccfe,b28479f6,7683d651,,e5ba7672,4390975d,,,,,32c7478e,,,
30932775,0,0.0,0,1.0,1.0,7063.0,,0.0,1.0,2.0,0.0,0.0,2.0,1.0,439a44a4,08d6d899,53ff984a,b17c8b73,25c83c98,fbad5c96,d2dbdfe6,062b5529,a73ee510,03e48276,7e40f08a,9feade56,1aa94af3,b28479f6,bffbd637,ccd977d4,27c07bd6,bbf70d82,,,74ffec79,,32c7478e,73f4d811,,
40312305,0,,54,,1.0,28739.0,,0.0,19.0,206.0,,0.0,,1.0,5a9ed9b0,24d41293,d032c263,c18be181,25c83c98,7e0ccccf,afa309bd,5b392875,a73ee510,ee9ff200,77212bd7,dfbb09fb,7203f04e,b28479f6,23bf2849,84898b2a,e5ba7672,40aab586,,,0014c32a,ad3062eb,3a171ecb,3b183c5c,,
8901771,0,,1211,,0.0,16833.0,516.0,0.0,2.0,112.0,,0.0,,4.0,5bfa8ab5,b0d4a6f6,7d701d6e,8bfcfde9,25c83c98,fbad5c96,92f9d116,5b392875,a73ee510,3b08e48b,ac9c2e8f,c73774c1,6e2d6a15,1adce6ef,6d3561a0,a3953492,e5ba7672,e01eacde,,,3e2a5bc1,,423fab69,c9bc2384,,
24791050,0,,58,,18.0,1882.0,18.0,6.0,17.0,18.0,,1.0,,18.0,05db9164,3df44d94,02cf9876,c18be181,b0530c50,fe6b92e5,efe2d2a2,0b153874,a73ee510,99afd380,9a660f03,8fe001f4,3dffcbec,07d13a8f,4dd467c3,36103458,e5ba7672,a0f3a3dc,,,e587c466,,c7dc6720,3b183c5c,,
14382104,0,0.0,0,11.0,14.0,2541.0,719.0,33.0,21.0,251.0,0.0,4.0,0.0,15.0,05db9164,95e2d337,f715d8cc,7c15fa92,25c83c98,7e0ccccf,9498fc71,0b153874,a73ee510,3b08e48b,8bc6ab4e,b9bee1c2,6205d58a,07d13a8f,aa0c8851,498519e1,e5ba7672,1a9f6745,21ddcdc9,5840adea,71b9f31a,,32c7478e,cf9f8644,2bf691b1,00cd7c8a
16844186,0,0.0,16,4.0,4.0,2810.0,41.0,1.0,7.0,33.0,0.0,1.0,,4.0,05db9164,38a947a1,0dc04cc2,e58f12cf,25c83c98,fe6b92e5,eecc2a17,5b392875,a73ee510,a83a1d81,08b5d3b2,f070c2e9,f6cf7834,1adce6ef,347b9d21,484ec492,07c540c4,e8a1f8db,,,30e970c1,c9d4222a,55dd3565,f3ec7361,,
12421944,0,11.0,1,12.0,1.0,120.0,8.0,11.0,3.0,3.0,1.0,1.0,1.0,1.0,05db9164,39dfaa0d,7d8f5b3f,fe2819ec,25c83c98,7e0ccccf,c5e09334,0b153874,a73ee510,82317aeb,10465598,b91d342c,f8362c26,07d13a8f,f767920c,9fa7a7a0,3486227d,58fd9158,21ddcdc9,5840adea,5cabd305,,32c7478e,9d8f9768,e8b83407,aaf35019
18092809,0,2.0,394,8.0,9.0,7.0,3.0,2.0,8.0,9.0,1.0,1.0,,2.0,7e5c2ff4,80e26c9b,80e58806,f2e08e7d,25c83c98,fbad5c96,c8e48a82,0b153874,a73ee510,33a2c12c,ae4c531b,d4a608bb,01c2bbc7,07d13a8f,f3635baf,cb819dc1,07c540c4,f54016b9,21ddcdc9,a458ea53,50309748,,32c7478e,1793a828,e8b83407,51751315
30391851,0,0.0,3,7.0,9.0,1457.0,173.0,85.0,45.0,568.0,0.0,17.0,,9.0,05db9164,c41a84c8,d627c43e,759c4a2e,2c6b8ded,7e0ccccf,36b796aa,062b5529,a73ee510,0446ed7f,7373475d,2d15871c,cfbfce5c,b28479f6,55d28d38,9243e635,e5ba7672,2b46823a,,,ec5ac7c6,ad3062eb,bcdee96c,590b856f,,
26366706,0,,179,4.0,0.0,3517.0,148.0,11.0,3.0,35.0,,1.0,,4.0,68fd1e64,08d6d899,7b302735,60d5f5a7,b0530c50,7e0ccccf,d2dbdfe6,1f89b562,a73ee510,efea433b,7e40f08a,1d00cbc4,1aa94af3,b28479f6,bfef54b3,b93ac0ad,e5ba7672,87c6f83c,,,bf8efd4c,,32c7478e,f96a556f,,
15525038,1,1.0,28,2.0,2.0,142.0,3.0,1.0,2.0,8.0,1.0,1.0,,2.0,68fd1e64,38d50e09,92eb3174,88e439d9,25c83c98,13718bbd,cc8be72b,5b392875,a73ee510,d9637149,46d4b56a,604f499b,ed738fad,07d13a8f,e2275836,8e662061,3486227d,fffe2a63,21ddcdc9,b1252a9d,872c22d6,,32c7478e,df487a73,001f3601,c27f155b
11895399,1,25.0,0,23.0,0.0,50.0,0.0,25.0,4.0,11.0,2.0,2.0,2.0,0.0,2d4ea12b,4f25e98b,9dcf0280,e5aa2f47,25c83c98,fe6b92e5,30787e1b,0b153874,a73ee510,2f5d18f0,50df38c2,cc2e971e,921cb1a9,07d13a8f,dfab705f,9ec7b957,27c07bd6,7ef5affa,f08320ef,b1252a9d,a9344da0,ad3062eb,423fab69,2cda5b6b,001f3601,d8abefe6
26737896,1,,36,,4.0,5378.0,12.0,6.0,0.0,42.0,,2.0,0.0,4.0,5a9ed9b0,ea3a5818,d57d404f,60db469b,4cf72387,7e0ccccf,7ae6cad6,0b153874,a73ee510,3b08e48b,fe594f6e,30111d93,fa65a13a,07d13a8f,4e70dc14,1ce2c3ab,e5ba7672,a1d0cc4f,8491d222,b1252a9d,af460a0d,,3a171ecb,c954b96f,e8b83407,f46b117c
35234120,0,5.0,4,12.0,33.0,10.0,33.0,5.0,30.0,33.0,1.0,1.0,0.0,33.0,52f1e825,207b2d81,6a061171,ef6ae422,25c83c98,fe6b92e5,8363bee7,0b153874,a73ee510,015ac893,bf09be0e,2dad7b23,3516f6e6,64c94865,11b2ae92,722ee340,e5ba7672,395856b0,21ddcdc9,a458ea53,aec73e74,,32c7478e,215dcc2f,001f3601,89e1abe5
6181280,0,6.0,49,42.0,12.0,316.0,24.0,6.0,19.0,15.0,1.0,1.0,,13.0,68fd1e64,287130e0,35e8c904,38c6a2ff,25c83c98,,632ab46b,0b153874,a73ee510,b55cc31f,18bd2b95,ca9f3db8,89071a69,07d13a8f,10040656,d8daf836,e5ba7672,891589e7,21ddcdc9,5840adea,0bf4a9b7,,32c7478e,3fdb382b,ea9a246c,49d68486
44196087,0,,32,8.0,5.0,,,0.0,5.0,5.0,,0.0,,5.0,05db9164,08d6d899,77f2f2e5,d16679b9,4cf72387,fbad5c96,d356c7e6,51d76abe,7cc72ec2,3b08e48b,727af3e2,9f32b866,49fe3d4e,b28479f6,bffbd637,31ca40b6,2005abd1,bbf70d82,,,dfcfc3fa,,be7c41b4,aee52b6f,,
33400391,0,,0,87.0,1.0,10088.0,,0.0,1.0,11.0,,0.0,,1.0,39af2607,e5fb1af3,da97dfed,de2d1c39,5a3e1872,7e0ccccf,6d5c16c7,5b392875,a73ee510,3b08e48b,f3c8cee9,409eb2cd,c988094b,64c94865,0ae958e9,6589c089,1e88c74f,13145934,7f638078,a458ea53,b5b42f34,ad3062eb,32c7478e,44cafcb2,3a6f6b59,f9ba1898
35466004,0,,0,,1.0,11766.0,103.0,2.0,1.0,6.0,,1.0,,1.0,05db9164,9adf4cf9,7023ff07,56481a46,4cf72387,fe6b92e5,01eaa539,0b153874,a73ee510,dc790dda,e3205ff0,693b41b1,b688506c,ad1cc976,778f5086,7f3270cc,07c540c4,76ae8aa6,,,6a1c4d24,c9d4222a,c3dc6cef,90b6276f,,
18456512,0,,10,1.0,8.0,12091.0,64.0,8.0,11.0,90.0,,2.0,,11.0,68fd1e64,537e899b,5037b88e,9dde01fd,b0530c50,3bf701e7,912c6d03,0b153874,a73ee510,f88af86a,2010b191,680d7261,d48de876,07d13a8f,73c54e3e,c0673b44,e5ba7672,86b4fc22,,,e049c839,,423fab69,6095f986,,
17145825,0,,3,7.0,16.0,30180.0,336.0,6.0,19.0,324.0,,2.0,,17.0,f473b8dc,08d6d899,cca28e3d,82b259b6,25c83c98,7e0ccccf,21c0ea1a,5b392875,a73ee510,fb1d3661,bc862fb6,719229e3,4f487d87,07d13a8f,862dcf90,10138641,e5ba7672,bbf70d82,,,2c18ba52,,423fab69,f96a556f,,
11965966,0,0.0,18,2.0,,24429.0,,0.0,1.0,1.0,0.0,0.0,,,05db9164,09e68b86,aa8c1539,85dd697c,25c83c98,,b87f4a4a,0b153874,a73ee510,97d3ddaa,319687c9,d8c29807,62036f49,8ceecbc8,d2f03b75,c64d548f,d4bb7bd8,63cdbb21,cf99e5de,5840adea,5f957280,,32c7478e,1793a828,e8b83407,b7d9c3bc
24967792,1,,124,,,17513.0,12.0,37.0,0.0,68.0,,11.0,,,5a9ed9b0,d7988e72,f9f95000,199374ee,b0530c50,13718bbd,a7dbbdc0,0b153874,a73ee510,fedbff69,46aba023,2330450a,74867aec,cfef1c29,453545f8,7a822ad5,e5ba7672,0f2f9850,2c434f3e,b1252a9d,481b6185,,32c7478e,4f849d32,445bbe3b,588edca4
6872096,0,,1,29.0,4.0,2063.0,,0.0,12.0,21.0,,0.0,,10.0,5a9ed9b0,a0e12995,622d2ce8,51c64c6d,4cf72387,7e0ccccf,c14e7c84,7d4418eb,a73ee510,3b08e48b,69593bb9,e9521d94,140b1e5d,07d13a8f,73e2709e,ab8b968d,776ce399,1616f155,21ddcdc9,5840adea,ee4fa92e,,55dd3565,d61a7d0a,9b3e8820,b29c74dc
15789876,0,,30,,1.0,2471.0,,0.0,34.0,66.0,,0.0,,1.0,68fd1e64,2c16a946,c619648c,859489e4,25c83c98,7e0ccccf,db8511f6,0b153874,a73ee510,ce17ca63,c1ee56d0,87e47dc1,ebd756bd,07d13a8f,18231224,0a4c3629,e5ba7672,74ef3502,,,b7b28d3d,c9d4222a,32c7478e,9117a34a,,
26962420,0,,-1,,,1513.0,0.0,3.0,0.0,6.0,,1.0,,,05db9164,207b2d81,d52980aa,b66d15e3,4cf72387,fe6b92e5,d2dbdfe6,0b153874,a73ee510,610f6d4c,7e40f08a,b519c595,1aa94af3,b28479f6,3c767806,7c8ae841,8efede7f,395856b0,21ddcdc9,b1252a9d,605305ee,,32c7478e,f090fae7,001f3601,52769d8f
40499986,0,0.0,2,38.0,10.0,3019.0,174.0,9.0,16.0,88.0,0.0,2.0,,20.0,05db9164,4f25e98b,406957d7,e673211a,384874ce,13718bbd,36b21dc8,0b153874,a73ee510,451bd4e4,0f1fa8b8,f3e8883d,e4e9ce3a,b28479f6,8ab5b746,3df60bae,e5ba7672,7ef5affa,4aabab64,b1252a9d,9485d170,,3a171ecb,4502642b,001f3601,c375e58a
41840263,1,33.0,0,5.0,8.0,8.0,2.0,57.0,14.0,507.0,3.0,13.0,,2.0,5bfa8ab5,1cfdf714,fa9b38de,35cb7a36,25c83c98,13718bbd,7195046d,0b153874,a73ee510,acccca1c,4d8549da,ea4cd774,51b97b8f,051219e6,af56328b,c7ec313d,e5ba7672,e88ffc9d,55dd3565,b1252a9d,336ee70e,,3a171ecb,c7feb61b,e8b83407,6debef7c
190111,1,9.0,49,10.0,6.0,11.0,2.0,9.0,7.0,18.0,1.0,1.0,1.0,2.0,68fd1e64,c1384774,a4194e07,6af132a7,25c83c98,fbad5c96,cf3a5ef5,0b153874,a73ee510,671ae88f,04bc9967,4c04e283,1e750733,cfef1c29,29c6cf21,ce94b216,8efede7f,658dca4c,21ddcdc9,b1252a9d,d3b6b26a,,423fab69,fb55adff,ea9a246c,2702fec5
11972069,0,,2,59.0,8.0,3155.0,,0.0,18.0,24.0,,0.0,,12.0,9e9d28f5,207b2d81,74e1a23a,9a6888fb,25c83c98,7e0ccccf,538dcead,0b153874,a73ee510,d3787b55,15eced00,fb8fab62,bd251a95,b28479f6,231f3923,c6b1e1b2,3486227d,25935396,21ddcdc9,5840adea,99c09e97,,423fab69,335a6a1e,001f3601,d15c0cc8
42364971,0,1.0,3,5.0,10.0,2.0,4.0,9.0,10.0,121.0,1.0,5.0,,4.0,05db9164,95e2d337,0a1435c1,bdcfffba,4cf72387,fbad5c96,8f572b5e,37e4aa92,a73ee510,56f82c92,434d6c13,5a276398,7301027a,b28479f6,c57dc31f,4da40ea2,e5ba7672,e1b6ea80,21ddcdc9,5840adea,290c14f6,ad3062eb,c7dc6720,ded4aac9,2bf691b1,bdf46dce
45254312,1,82.0,2,4.0,2.0,106.0,4.0,91.0,45.0,41.0,1.0,3.0,1.0,2.0,68fd1e64,89ddfee8,71222bac,2bb01002,42d2cbf8,7e0ccccf,407438c8,1f89b562,a73ee510,597a7b20,755e4a50,e592260d,5978055e,1adce6ef,34cce7d2,e6201d28,3486227d,5bb2ec8e,9d523618,b1252a9d,fe2c4ced,,32c7478e,48954301,f0f449dd,f9a614bd
11330377,1,4.0,129,1.0,2.0,21.0,2.0,4.0,2.0,2.0,1.0,1.0,,2.0,05db9164,3f0d3f28,eb05d725,e5320740,25c83c98,fbad5c96,761bbc1e,0b153874,a73ee510,e7766a34,ad757a5a,56604970,93b18cb5,1adce6ef,14108df6,9bbd716e,07c540c4,88416823,,,e1a92dbf,,423fab69,e5fca70a,,
864553,0,,0,30.0,51.0,4258.0,217.0,3.0,48.0,163.0,,1.0,0.0,51.0,5a9ed9b0,04e09220,cebee428,60bac0fd,25c83c98,fbad5c96,c1158194,6c41e35e,a73ee510,f2376412,35dc8759,fa6b2a51,c1618056,b28479f6,69f825dd,2f4fe648,e5ba7672,6fc84bfb,,,614c649f,ad3062eb,dbb486d7,ded4aac9,,
43057225,0,0.0,7,,,15553.0,319.0,1.0,0.0,71.0,0.0,1.0,,,64e77ae7,38a947a1,4470baf4,8c8a4c47,25c83c98,fbad5c96,f6ce794a,5b392875,a73ee510,9f9346bd,ab066900,bb669e25,5d4198ed,b28479f6,547b8c62,2b2ce127,e5ba7672,b133fcd4,,,2b796e4a,,32c7478e,8d365d3b,,
39216935,0,,19,,,,,,0.0,,,,,,5bfa8ab5,38a947a1,2d4b4d2f,7d367b96,4cf72387,7e0ccccf,88002ee1,0b153874,7cc72ec2,3b08e48b,f1b78ab4,8ec2cea7,6e5da64f,07d13a8f,aa704e01,976557ec,2005abd1,869a0d3d,,,e9af9b13,,32c7478e,2de776e5,,
34886184,0,,1,10.0,9.0,37573.0,,0.0,10.0,102.0,,0.0,,9.0,05db9164,207b2d81,5e0a5f99,abd61de0,25c83c98,fbad5c96,0de51a54,0b153874,7cc72ec2,17a0cc50,7a3651f5,27a8436d,95bc260c,64c94865,32ec6582,8245f73c,e5ba7672,25c88e42,21ddcdc9,b1252a9d,71cdf518,,32c7478e,b3d84af2,001f3601,4640af2d
29119269,0,1.0,6,185.0,0.0,384.0,78.0,142.0,0.0,2.0,1.0,13.0,0.0,0.0,8cf07265,58e67aaf,c8051e07,d4d67696,25c83c98,fe6b92e5,5392de9d,1f89b562,a73ee510,bbf5e749,f89fe102,d12cbe22,83e6ca2e,f862f261,b1502433,4fd50f70,e5ba7672,c21c3e4c,75916440,a458ea53,29387f59,,bcdee96c,f84eb2a4,9b3e8820,6bc37858
19939460,1,1.0,15,7.0,1.0,1418.0,66.0,6.0,7.0,19.0,0.0,2.0,,1.0,68fd1e64,a796837e,42db3232,e3cc371a,25c83c98,fe6b92e5,9b98e9fc,37e4aa92,a73ee510,49d1ad89,7f8ffe57,c9669737,46f42a63,cfef1c29,f0bf9094,c4de5bba,e5ba7672,1cdbd1c5,,,288eaded,,32c7478e,8fc66e78,,
10944832,0,3.0,928,3.0,1.0,1353.0,1.0,36.0,7.0,97.0,0.0,7.0,0.0,1.0,05db9164,a07503cc,ad329eba,13508380,25c83c98,,3ba5eec4,0b153874,a73ee510,716e68e2,0ad37b4b,438e9ccc,f9d99d81,07d13a8f,77660bba,767acdf6,8efede7f,912c7e21,55dd3565,a458ea53,1a57f886,,85d5a995,45ab94c8,445bbe3b,c84c4aec
44943880,0,,1,3.0,35.0,3205.0,68.0,4.0,46.0,285.0,,2.0,,43.0,5a9ed9b0,8084ee93,d032c263,c18be181,30903e74,7e0ccccf,7c59aadb,0b153874,a73ee510,ae769f5e,ff78732c,dfbb09fb,9b656adc,07d13a8f,422c8577,84898b2a,3486227d,52e44668,,,0014c32a,,c7dc6720,3b183c5c,,
